Date,product,phase,campaign_platform,campaign_type,communication_medium,subchannel,audience_type,creative_type,creative_name,device,age,spends,impressions,clicks,link_clicks
2019-11-02,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,18-24,591.92,121,35,0
2019-11-02,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,25-34,914.16,172,37,0
2019-11-02,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,35-44,455.62,40,15,0
2019-11-02,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,45-54,33.89,22,4,0
2019-11-02,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,55-64,0,5,0,0
2019-11-02,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,65 or more,11.01,5,1,0
2019-11-02,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,Undetermined,1089.79,195,32,0
2019-11-02,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Tablet,25-34,0,3,0,0
2019-11-02,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Tablet,35-44,0,2,0,0
2019-11-02,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Tablet,Undetermined,0,1,0,0
2019-11-02,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,18-24,11.83,3,2,0
2019-11-02,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,25-34,182.84,3,3,0
2019-11-02,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,35-44,0,2,0,0
2019-11-02,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,Undetermined,6.24,10,2,0
2019-11-02,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,18-24,64.09,17,7,0
2019-11-02,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,25-34,22.35,10,3,0
2019-11-02,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,35-44,97.39,8,2,0
2019-11-02,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,45-54,45.93,4,2,0
2019-11-02,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,55-64,132.26,2,2,0
2019-11-02,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,Undetermined,188.97,48,8,0
2019-11-03,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,18-24,29.35,11,1,0
2019-11-03,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,25-34,144.28,20,5,0
2019-11-03,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,35-44,0,12,0,0
2019-11-03,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,45-54,14.44,8,1,0
2019-11-03,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,Undetermined,49.57,34,3,0
2019-11-03,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,18-24,178.8,56,9,0
2019-11-03,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,25-34,605.03,130,28,0
2019-11-03,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,35-44,249.74,56,14,0
2019-11-03,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,45-54,28.23,17,5,0
2019-11-03,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,55-64,18.62,7,2,0
2019-11-03,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,65 or more,0,3,0,0
2019-11-03,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,Undetermined,370.6,181,30,0
2019-11-03,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Tablet,25-34,0.43,12,1,0
2019-11-03,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Tablet,35-44,0,1,0,0
2019-11-03,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,18-24,2.88,2,1,0
2019-11-03,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,25-34,0,2,0,0
2019-11-03,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,35-44,0,1,0,0
2019-11-03,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,Undetermined,38.43,6,2,0
2019-11-03,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,18-24,14.44,9,2,0
2019-11-03,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,25-34,87.25,10,5,0
2019-11-03,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,35-44,1.07,3,1,0
2019-11-03,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,45-54,0,1,0,0
2019-11-03,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,Undetermined,48.8,34,3,0
2019-11-04,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,18-24,114.94,33,7,0
2019-11-04,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,25-34,693.98,120,26,0
2019-11-04,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,35-44,381.48,64,12,0
2019-11-04,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,45-54,170.44,14,6,0
2019-11-04,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,55-64,0,2,0,0
2019-11-04,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,65 or more,0,5,0,0
2019-11-04,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,Undetermined,145.19,110,15,0
2019-11-04,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,18-24,430.5,138,36,0
2019-11-04,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,25-34,803.8,223,51,0
2019-11-04,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,35-44,329.59,68,16,0
2019-11-04,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,45-54,102.43,21,5,0
2019-11-04,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,55-64,5.57,4,1,0
2019-11-04,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,65 or more,68.85,7,1,0
2019-11-04,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,Undetermined,368.1,207,26,0
2019-11-04,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Tablet,Undetermined,0,1,0,0
2019-11-04,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,18-24,20.53,9,4,0
2019-11-04,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,25-34,141.34,14,4,0
2019-11-04,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,35-44,0,6,0,0
2019-11-04,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,45-54,0,2,0,0
2019-11-04,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,Undetermined,98.59,0,1,0
2019-11-04,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,18-24,164.84,10,4,0
2019-11-04,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,25-34,32.36,15,5,0
2019-11-04,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,35-44,9.23,2,1,0
2019-11-04,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,45-54,5.49,2,1,0
2019-11-04,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,Undetermined,12.32,35,4,0
2019-11-05,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,18-24,30.62,31,5,0
2019-11-05,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,25-34,607.89,153,28,0
2019-11-05,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,35-44,454.68,78,11,0
2019-11-05,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,45-54,107.23,28,5,0
2019-11-05,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,55-64,24.28,8,1,0
2019-11-05,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,65 or more,31.7,4,1,0
2019-11-05,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,Undetermined,385.48,98,19,0
2019-11-05,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,18-24,772.79,156,49,0
2019-11-05,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,25-34,595.7,226,42,0
2019-11-05,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,35-44,111.76,49,17,0
2019-11-05,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,45-54,36.61,22,4,0
2019-11-05,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,55-64,0,4,0,0
2019-11-05,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,65 or more,8.47,12,3,0
2019-11-05,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,Undetermined,503.12,286,47,0
2019-11-05,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Tablet,25-34,0,1,0,0
2019-11-05,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,25-34,33.91,11,1,0
2019-11-05,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,35-44,0,4,0,0
2019-11-05,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,45-54,0,1,0,0
2019-11-05,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,55-64,2.65,2,1,0
2019-11-05,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,Undetermined,26.06,12,4,0
2019-11-05,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,18-24,69.23,7,4,0
2019-11-05,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,25-34,12.62,12,2,0
2019-11-05,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,35-44,5.35,6,2,0
2019-11-05,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,Undetermined,40.14,29,3,0
2019-11-06,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,18-24,14.31,25,2,0
2019-11-06,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,25-34,610.96,113,26,0
2019-11-06,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,35-44,98.33,59,8,0
2019-11-06,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,45-54,36.81,10,3,0
2019-11-06,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,55-64,0,3,0,0
2019-11-06,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,65 or more,11.03,4,2,0
2019-11-06,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,Undetermined,319.73,101,10,0
2019-11-06,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,18-24,500.77,145,32,0
2019-11-06,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,25-34,709.07,213,52,0
2019-11-06,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,35-44,208.66,77,12,0
2019-11-06,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,45-54,48.5,26,2,0
2019-11-06,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,55-64,25.67,4,1,0
2019-11-06,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,65 or more,150.74,12,5,0
2019-11-06,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,Undetermined,275.32,254,26,0
2019-11-06,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Tablet,18-24,141.15,1,1,0
2019-11-06,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Tablet,35-44,0.43,3,1,0
2019-11-06,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Tablet,Undetermined,0.54,4,1,0
2019-11-06,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,18-24,4.16,2,1,0
2019-11-06,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,25-34,0,7,0,0
2019-11-06,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,35-44,8.75,4,2,0
2019-11-06,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,45-54,1.6,3,1,0
2019-11-06,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,65 or more,0,1,0,0
2019-11-06,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,Undetermined,0,2,0,0
2019-11-06,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,18-24,32.85,11,5,0
2019-11-06,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,25-34,140.25,11,5,0
2019-11-06,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,35-44,63.14,3,2,0
2019-11-06,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,45-54,0,1,0,0
2019-11-06,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,55-64,0,1,0,0
2019-11-06,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,65 or more,0,1,0,0
2019-11-06,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,Undetermined,143.17,32,4,0
2019-11-07,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,18-24,201.58,33,10,0
2019-11-07,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,25-34,595.06,114,28,0
2019-11-07,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,35-44,107.51,45,9,0
2019-11-07,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,45-54,167.28,16,3,0
2019-11-07,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,55-64,50.36,12,1,0
2019-11-07,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,65 or more,0,5,0,0
2019-11-07,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,Undetermined,161.78,100,12,0
2019-11-07,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,18-24,445.34,151,43,0
2019-11-07,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,25-34,722.29,195,50,0
2019-11-07,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,35-44,421.2,93,17,0
2019-11-07,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,45-54,93.8,37,9,0
2019-11-07,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,55-64,2.9,10,3,0
2019-11-07,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,65 or more,48.1,10,2,0
2019-11-07,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,Undetermined,393.95,275,30,0
2019-11-07,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Tablet,35-44,0,1,0,0
2019-11-07,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,18-24,275.58,4,4,0
2019-11-07,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,25-34,38.65,5,2,0
2019-11-07,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,35-44,0,2,0,0
2019-11-07,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,45-54,0,1,0,0
2019-11-07,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,Undetermined,20.57,7,3,0
2019-11-07,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,18-24,111.04,16,10,0
2019-11-07,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,25-34,233.29,13,7,0
2019-11-07,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,35-44,6.99,3,4,0
2019-11-07,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,Undetermined,139.99,35,6,0
2019-11-08,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,18-24,272.98,30,6,0
2019-11-08,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,25-34,451.47,105,19,0
2019-11-08,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,35-44,130.34,53,10,0
2019-11-08,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,45-54,17.32,15,1,0
2019-11-08,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,55-64,0,4,0,0
2019-11-08,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,65 or more,6.01,5,1,0
2019-11-08,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,Undetermined,426.15,103,13,0
2019-11-08,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,18-24,495.02,143,35,0
2019-11-08,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,25-34,846.01,207,53,0
2019-11-08,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,35-44,180.91,64,15,0
2019-11-08,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,45-54,7.57,24,6,0
2019-11-08,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,55-64,0,3,0,0
2019-11-08,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,65 or more,13.3,11,1,0
2019-11-08,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,Undetermined,225.32,246,20,0
2019-11-08,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Tablet,25-34,1.61,1,1,0
2019-11-08,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Tablet,Undetermined,0,4,0,0
2019-11-08,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,18-24,0,2,0,0
2019-11-08,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,25-34,99.59,7,3,0
2019-11-08,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,35-44,0,2,0,0
2019-11-08,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,Undetermined,177.83,7,3,0
2019-11-08,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,18-24,44.84,10,5,0
2019-11-08,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,25-34,33.52,7,3,0
2019-11-08,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,35-44,0,1,0,0
2019-11-08,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,45-54,0,1,0,0
2019-11-08,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,65 or more,0,1,0,0
2019-11-08,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,Undetermined,150.96,37,4,0
2019-11-09,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,18-24,24.44,22,3,0
2019-11-09,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,25-34,88.33,59,8,0
2019-11-09,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,35-44,200.52,35,9,0
2019-11-09,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,45-54,15.24,8,1,0
2019-11-09,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,55-64,0,1,0,0
2019-11-09,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,65 or more,0.43,5,1,0
2019-11-09,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,Undetermined,147.92,71,9,0
2019-11-09,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,18-24,318.63,95,28,0
2019-11-09,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,25-34,446.85,129,33,0
2019-11-09,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,35-44,159.78,44,12,0
2019-11-09,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,45-54,21.18,23,6,0
2019-11-09,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,55-64,1.28,6,1,0
2019-11-09,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,65 or more,0,4,0,0
2019-11-09,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,Undetermined,304.04,199,29,0
2019-11-09,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Tablet,Undetermined,0.43,2,1,0
2019-11-09,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,18-24,1.83,2,1,0
2019-11-09,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,25-34,0.43,5,1,0
2019-11-09,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,35-44,20.81,8,3,0
2019-11-09,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,55-64,0,1,0,0
2019-11-09,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Desktop,Undetermined,15.98,4,1,0
2019-11-09,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,18-24,33.78,10,6,0
2019-11-09,Product 1,Performance,Google Ads,Search,Search Keywords,Brand,'-,'-,'-,Mobile,25-34,108.98,16,4,0
